WellID,Battery,CycleNumber,CycleStart,DurationMonths,Model,Qi,Di,B,RSquared,IsHighConfidence,LowConfidenceReason,EUR,NPV
ABWI100051506604W400,Mahihkan Battery 02-21,5,2026-03-01,4,harmonic,151.43987865199202,0.1768612199235417,1.0,0.2808817099224564,False,short cycle (<6mo); low R2 (0.28),,
ABWI100052206504W400,Mahihkan Battery 02-21,1,2022-09-01,13,exponential,931.3281817010068,0.202724783505266,0.0,0.967807123454331,True,,4711.587258399229,1354698.9821196469
ABWI100052206504W400,Mahihkan Battery 02-21,2,2023-10-01,5,exponential,119.9,3.281149927473032e-23,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI100052206504W400,Mahihkan Battery 02-21,3,2024-03-01,5,exponential,129.4,2.2107826868818856e-28,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI100052206504W400,Mahihkan Battery 02-21,4,2024-08-01,12,exponential,219.33377599810444,0.0786676611091861,0.0,0.6282868982508916,True,,1771.2326936858242,379258.2876156856
ABWI100052206504W400,Mahihkan Battery 02-21,5,2025-08-01,6,harmonic,175.94184795228256,0.962127993740116,1.0,0.4185825199175721,False,low R2 (0.42),,
ABWI100052206504W400,Mahihkan Battery 02-21,6,2026-02-01,5,exponential,136.38000000000034,1.194847321844329e-15,0.0,-5.551115123125783e-15,False,short cycle (<6mo); low R2 (-0.00),,
ABWI100052606504W400,Mahihkan Battery 02-21,1,2022-08-01,11,exponential,105.8092900230644,0.1207021574256414,0.0,0.8278452814727064,True,,683.9043878666372,24980.553247046628
ABWI100052606504W400,Mahihkan Battery 02-21,2,2023-07-01,5,harmonic,64.9533888438621,1.072514873877038,1.0,0.889957456391497,False,short cycle (<6mo),,
ABWI100052606504W400,Mahihkan Battery 02-21,3,2023-12-01,5,harmonic,32.71267217244609,0.0664265496623135,1.0,0.0410623308325087,False,short cycle (<6mo); low R2 (0.04),,
ABWI100052606504W400,Mahihkan Battery 02-21,4,2024-05-01,6,harmonic,65.80136536143664,0.0495405492186676,1.0,0.0368966958240063,False,low R2 (0.04),,
ABWI100052606504W400,Mahihkan Battery 02-21,5,2024-11-01,6,exponential,97.028378610841,0.3177937680892367,0.0,0.8155979888727821,True,,303.4514456873279,-98436.11519747163
ABWI100052706504W400,Mahihkan Battery 02-21,1,2023-03-01,13,harmonic,301.02307693381823,1.476342881865283e-16,1.0,-1.1102230246251563e-15,False,low R2 (-0.00),,
ABWI100052706504W400,Mahihkan Battery 02-21,2,2024-04-01,6,exponential,532.094233739825,0.133189296795234,0.0,0.4753950087274884,False,low R2 (0.48),,
ABWI100052706504W400,Mahihkan Battery 02-21,3,2024-10-01,18,exponential,484.5715222987424,0.0849697648829471,0.0,0.771991246895973,True,,4659.804146807157,1303826.871969876
ABWI100052806504W400,Mahihkan Battery 02-21,1,2022-05-01,8,exponential,367.8875,2.589958677421756e-21,0.0,0.0,False,low R2 (0.00),,
ABWI100052806504W400,Mahihkan Battery 02-21,2,2023-01-01,14,harmonic,464.6279740443984,0.1179932848277084,1.0,0.7907534256807893,True,,3989.026807168303,1096803.4713172528
ABWI100052806504W400,Mahihkan Battery 02-21,3,2024-03-01,28,exponential,281.33214285714286,1.7716490455616537e-21,0.0,3.3306690738754696e-16,False,low R2 (0.00),,
ABWI100052806604W400,Mahihkan Battery 02-21,1,2023-04-01,28,exponential,500.9228221414954,0.0732945520086152,0.0,0.8438624935267761,True,,6177.4889312600535,1752704.8477887118
ABWI100052806604W400,Mahihkan Battery 02-21,2,2025-08-01,7,harmonic,143.84931830118848,1.349865306045316,1.0,0.6072438408565718,True,,329.2838059377318,-89698.01587015961
ABWI100052806604W400,Mahihkan Battery 02-21,3,2026-03-01,4,harmonic,152.41786954824678,0.7575791900836778,1.0,0.6620145530169765,False,short cycle (<6mo),,
ABWI100053306604W400,Mahihkan Battery 02-21,1,2022-07-01,7,exponential,278.0146761182597,0.1006874008122367,0.0,0.5232327994915729,True,,1468.083044002069,287595.5626598209
ABWI100053306604W400,Mahihkan Battery 02-21,2,2023-02-01,8,harmonic,235.52342553482595,0.1263748205040006,1.0,0.8636062603418714,True,,1363.098222321356,251221.84827198496
ABWI100053306604W400,Mahihkan Battery 02-21,3,2023-10-01,11,exponential,281.0956273576006,0.3295729663949482,0.0,0.9227848594170628,True,,974.4906234786116,124551.88834012124
ABWI100053306604W400,Mahihkan Battery 02-21,4,2024-09-01,14,exponential,58.37272727272728,9.998472704322512e-23,0.0,0.0,False,low R2 (0.00),,
ABWI100053306604W400,Mahihkan Battery 02-21,5,2025-11-01,5,harmonic,364.2384175375064,0.4167153078931168,1.0,0.2966738421947329,False,short cycle (<6mo); low R2 (0.30),,
ABWI100053306604W400,Mahihkan Battery 02-21,6,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI100053506504W400,Mahihkan Battery 02-21,1,2024-03-01,5,exponential,538.1643971204793,0.1630376161439892,0.0,0.8432778811579135,False,short cycle (<6mo),,
ABWI100053506504W400,Mahihkan Battery 02-21,2,2024-08-01,23,exponential,406.33913054128936,6.949439782064248e-16,0.0,-2.4646951146678475e-14,False,low R2 (-0.00),,
ABWI100060306604W400,Mahihkan Battery 02-21,1,2022-05-01,8,exponential,264.8500000086007,5.530323710954594e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI100060306604W400,Mahihkan Battery 02-21,2,2023-01-01,14,harmonic,681.9431729721358,0.2518726006108251,1.0,0.7798080092513644,True,,4367.171850914227,1226902.2247761914
ABWI100060306604W400,Mahihkan Battery 02-21,3,2024-03-01,4,exponential,160.125,1.0612523573907441e-19,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI100060306604W400,Mahihkan Battery 02-21,4,2024-07-01,13,harmonic,488.82128651134536,0.0317585657985652,1.0,0.2757504327121607,False,low R2 (0.28),,
ABWI100060306604W400,Mahihkan Battery 02-21,5,2025-08-01,8,harmonic,559.7378863409921,0.134753041556833,1.0,0.6498831353847646,True,,3188.174120218774,855562.7636086938
ABWI100060306604W400,Mahihkan Battery 02-21,6,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI100061006604W400,Mahihkan Battery 02-21,1,2022-10-01,6,exponential,1019.4022214010104,0.2818051724622548,0.0,0.8054413247437331,True,,3385.7035144051665,932378.1682270193
ABWI100061006604W400,Mahihkan Battery 02-21,2,2023-04-01,11,harmonic,242.5492839492424,0.4248526326974338,1.0,0.0529416512840167,False,low R2 (0.05),,
ABWI100061006604W400,Mahihkan Battery 02-21,3,2024-03-01,28,harmonic,244.8912674304997,0.2993420958807037,1.0,0.8310307474979081,True,,1946.896818709506,418460.7877175346
ABWI100062106604W400,Mahihkan Battery 02-21,1,2022-08-01,10,exponential,322.7400000000002,2.067522391050129e-23,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI100062106604W400,Mahihkan Battery 02-21,2,2023-06-01,5,exponential,751.0026206675129,0.425735181854297,0.0,0.8543047549905749,False,short cycle (<6mo),,
ABWI100062106604W400,Mahihkan Battery 02-21,3,2023-11-01,12,harmonic,203.5453169393984,0.307458306537362,1.0,0.5631537783653343,True,,1108.046786891694,164273.15034777243
ABWI100062106604W400,Mahihkan Battery 02-21,4,2024-11-01,8,harmonic,705.2912181082057,1.5428015384977316,1.0,0.8767266376781803,True,,1588.420385938224,331549.2024551701
ABWI100062106604W400,Mahihkan Battery 02-21,5,2025-07-01,5,harmonic,123.34062556095702,0.123063380881798,1.0,0.4234975963114424,False,short cycle (<6mo); low R2 (0.42),,
ABWI100062106604W400,Mahihkan Battery 02-21,6,2025-12-01,7,harmonic,115.10376230139354,0.270384189863818,1.0,0.2597998409865947,False,low R2 (0.26),,
ABWI100062206504W400,Mahihkan Battery 02-21,1,2022-07-01,6,exponential,187.05,4.096036661730893e-20,0.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI100062206504W400,Mahihkan Battery 02-21,2,2023-01-01,11,harmonic,400.2981343646845,0.4743904014205601,1.0,0.8542362573906989,True,,1725.1228982975074,370013.0398781362
ABWI100062206504W400,Mahihkan Battery 02-21,3,2023-12-01,20,exponential,157.32651985278096,0.0551188595742571,0.0,0.4478483814815404,False,low R2 (0.45),,
ABWI100062206504W400,Mahihkan Battery 02-21,4,2025-08-01,4,harmonic,173.9907170265602,0.3914096361854509,1.0,0.6023157641306459,False,short cycle (<6mo),,
ABWI100062206504W400,Mahihkan Battery 02-21,5,2025-12-01,7,exponential,152.5857142923351,2.946826592430002e-16,0.0,-1.1102230246251563e-15,False,low R2 (-0.00),,
ABWI100062606504W400,Mahihkan Battery 02-21,1,2022-12-01,11,exponential,172.71818181818182,2.5315577849465962e-20,0.0,0.0,False,low R2 (0.00),,
ABWI100062606504W400,Mahihkan Battery 02-21,2,2023-11-01,5,harmonic,252.1690405070116,5.822978515778398,1.0,0.8147069021346551,False,short cycle (<6mo); very high Di (5.82/month),,
ABWI100062606504W400,Mahihkan Battery 02-21,3,2024-04-01,8,harmonic,127.94149653541166,0.929240256430704,1.0,0.3738651377110171,False,low R2 (0.37),,
ABWI100062706504W400,Mahihkan Battery 02-21,1,2022-05-01,5,harmonic,62.166866713403,0.0600871940351565,1.0,0.0549894392687183,False,short cycle (<6mo); low R2 (0.05),,
ABWI100062706504W400,Mahihkan Battery 02-21,2,2022-10-01,5,harmonic,54.52000006248519,6.823412065156358e-23,1.0,3.3306690738754696e-16,False,short cycle (<6mo); low R2 (0.00),,
ABWI100062706504W400,Mahihkan Battery 02-21,3,2023-03-01,4,exponential,95.22950449296424,0.2800288451922036,0.0,0.8229148244932158,False,short cycle (<6mo),,
ABWI100062706504W400,Mahihkan Battery 02-21,4,2023-07-01,9,exponential,71.46666666666668,2.5487236013638985e-17,0.0,3.3306690738754696e-16,False,low R2 (0.00),,
ABWI100062706504W400,Mahihkan Battery 02-21,5,2024-04-01,11,harmonic,88.01679371336544,0.0234784113910922,1.0,0.099572844708736,False,low R2 (0.10),,
ABWI100062706504W400,Mahihkan Battery 02-21,6,2025-03-01,9,harmonic,93.11483105713712,0.2155468987396519,1.0,0.3449947916196155,False,low R2 (0.34),,
ABWI100062706504W400,Mahihkan Battery 02-21,7,2025-12-01,7,harmonic,79.97131929671991,0.0716604836431691,1.0,0.0672432847326224,False,low R2 (0.07),,
ABWI100062706604W400,Mahihkan Battery 02-21,1,2022-09-01,4,harmonic,247.82147592734412,0.3210855588248124,1.0,0.3793380528388111,False,short cycle (<6mo); low R2 (0.38),,
ABWI100062706604W400,Mahihkan Battery 02-21,2,2023-01-01,17,,,,,,False,too few data points to fit,,
ABWI100062706604W400,Mahihkan Battery 02-21,3,2024-06-01,9,harmonic,1145.0006967443917,0.5301880754595388,1.0,0.371771690468492,False,low R2 (0.37),,
ABWI100062706604W400,Mahihkan Battery 02-21,4,2025-03-01,6,exponential,1135.5741202210197,0.5097810446249113,0.0,0.8577267362094123,True,,2709.89745209566,709990.9245252032
ABWI100062706604W400,Mahihkan Battery 02-21,5,2025-09-01,5,harmonic,99.8249045536581,0.5376010248015078,1.0,0.0156559118710576,False,short cycle (<6mo); low R2 (0.02),,
ABWI100062706604W400,Mahihkan Battery 02-21,6,2026-02-01,5,exponential,171.7005925947464,0.3555844096141304,0.0,0.8363570850574289,False,short cycle (<6mo),,
ABWI100062806504W400,Mahihkan Battery 02-21,1,2023-07-01,16,harmonic,431.21658814089113,0.2798268717111157,1.0,0.9403707448440536,True,,2806.532552833807,713466.6579006076
ABWI100062806504W400,Mahihkan Battery 02-21,2,2024-11-01,4,,,,,,False,too few data points to fit,,
ABWI100062806504W400,Mahihkan Battery 02-21,3,2025-03-01,5,,,,,,False,too few data points to fit,,
ABWI100062806504W400,Mahihkan Battery 02-21,4,2025-08-01,11,exponential,204.62727225363827,5.59117047574902e-17,0.0,-8.881784197001252e-16,False,low R2 (-0.00),,
ABWI100062806604W400,Mahihkan Battery 02-21,1,2022-09-01,2,,,,,,False,too few data points to fit,,
ABWI100062906604W400,Mahihkan Battery 02-21,1,2022-08-01,6,exponential,662.1171516821286,0.357162868789205,0.0,0.9201568897888096,True,,1945.9432540367584,451783.3886147662
ABWI100062906604W400,Mahihkan Battery 02-21,2,2023-02-01,18,hyperbolic,474.0182108201065,1.1085516578356225,1.9999999999999796,0.7957995702951128,False,b pinned at bound (2.000),,
ABWI100062906604W400,Mahihkan Battery 02-21,3,2024-08-01,9,exponential,325.74,2.100561690452393e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI100062906604W400,Mahihkan Battery 02-21,4,2025-05-01,10,exponential,701.3904507245754,0.3670836495291872,0.0,0.7967747740827613,True,,2224.703688442773,542481.2445670662
ABWI100062906604W400,Mahihkan Battery 02-21,5,2026-03-01,4,exponential,706.9554588748127,0.3828017272507614,0.0,0.9022823510256508,False,short cycle (<6mo),,
ABWI100063206604W400,Mahihkan Battery 02-21,1,2022-09-01,19,harmonic,1415.1478798734895,0.7533735989082733,1.0,0.9572256566434292,True,,5871.480684456793,1718378.234461028
ABWI100063206604W400,Mahihkan Battery 02-21,2,2024-04-01,6,exponential,268.95659761997564,0.4770124511367764,0.0,0.8213083111760544,True,,668.4474775039093,24353.162983513936
ABWI100063206604W400,Mahihkan Battery 02-21,3,2024-10-01,9,harmonic,60.89695505787723,0.0512813177145725,1.0,0.0467839763863705,False,low R2 (0.05),,
ABWI100063206604W400,Mahihkan Battery 02-21,4,2025-07-01,4,exponential,547.8274319865162,0.5453253834828946,0.0,0.8997681544031003,False,short cycle (<6mo),,
ABWI100063206604W400,Mahihkan Battery 02-21,5,2025-11-01,8,exponential,264.29999970900843,2.063109029961046e-17,0.0,2.220446049250313e-16,False,low R2 (0.00),,
ABWI100063406504W400,Mahihkan Battery 02-21,1,2022-09-01,6,exponential,172.46666666666667,1.70311362737595e-21,0.0,0.0,False,low R2 (0.00),,
ABWI100063406504W400,Mahihkan Battery 02-21,2,2023-03-01,12,exponential,168.29166666666666,1.0230354791505743e-20,0.0,0.0,False,low R2 (0.00),,
ABWI100063406504W400,Mahihkan Battery 02-21,3,2024-03-01,8,harmonic,250.59815641188283,0.0243619083915763,1.0,0.0341905315015638,False,low R2 (0.03),,
ABWI100063406504W400,Mahihkan Battery 02-21,4,2024-11-01,20,harmonic,351.1670720197538,0.004637111855812,1.0,0.0290689920596466,False,low R2 (0.03),,
ABWI100063506504W400,Mahihkan Battery 02-21,1,2024-05-01,12,exponential,112.17500000019496,1.4395467058555826e-16,0.0,-8.881784197001252e-16,False,low R2 (-0.00),,
ABWI100063506504W400,Mahihkan Battery 02-21,2,2025-05-01,9,harmonic,474.89438382565817,0.8310679403975765,1.0,0.9628074935070076,True,,1461.5990698994765,286573.75716096925
ABWI100063506504W400,Mahihkan Battery 02-21,3,2026-02-01,5,exponential,184.4057135174081,0.298266643676688,0.0,0.8557473028779068,False,short cycle (<6mo),,
ABWI100070306604W400,Mahihkan Battery 02-21,1,2022-08-01,4,exponential,35.26969582022258,0.0811611308295743,0.0,0.0455916800034661,False,short cycle (<6mo); low R2 (0.05),,
ABWI100070306604W400,Mahihkan Battery 02-21,2,2022-12-01,7,exponential,71.90662508114558,0.4939262831340258,0.0,0.8449130603960109,True,,178.66990015827534,-140062.96723426948
ABWI100070306604W400,Mahihkan Battery 02-21,3,2023-07-01,12,exponential,11.449999954953023,1.3133894935804595e-16,0.0,-6.661338147750939e-16,False,low R2 (-0.00),,
ABWI100070306604W400,Mahihkan Battery 02-21,4,2024-07-01,9,exponential,43.14444450386723,2.684975183824522e-15,0.0,-1.2434497875801752e-14,False,low R2 (-0.00),,
ABWI100070306604W400,Mahihkan Battery 02-21,5,2025-04-01,15,exponential,198.8516991498221,0.2819732901013186,0.0,0.9385513783822464,True,,797.5248364498724,64404.723091566055
ABWI100070906604W400,Mahihkan Battery 02-21,1,2022-08-01,7,exponential,171.1857142857143,1.6581633232544978e-21,0.0,0.0,False,low R2 (0.00),,
ABWI100070906604W400,Mahihkan Battery 02-21,2,2023-03-01,8,harmonic,285.0521668341041,0.1053933150080418,1.0,0.0968907251102948,False,low R2 (0.10),,
ABWI100070906604W400,Mahihkan Battery 02-21,3,2023-11-01,6,harmonic,282.8689746602396,0.4075417795815965,1.0,0.5245541203390276,True,,967.6141832490762,123284.44280977068
ABWI100070906604W400,Mahihkan Battery 02-21,4,2024-05-01,5,harmonic,267.463244426866,0.0444407908717669,1.0,0.0480862225714765,False,short cycle (<6mo); low R2 (0.05),,
ABWI100070906604W400,Mahihkan Battery 02-21,5,2024-10-01,18,exponential,327.00071672226943,0.0808559081699519,0.0,0.9116179708818812,True,,3227.7404876395194,840853.2932090423
ABWI100070906604W400,Mahihkan Battery 02-21,6,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI100071006604W400,Mahihkan Battery 02-21,1,2023-10-01,12,exponential,122.09166652128914,2.2169017035754346e-15,0.0,-2.3536728122053322e-14,False,low R2 (-0.00),,
ABWI100071006604W400,Mahihkan Battery 02-21,2,2024-10-01,5,exponential,264.9970698184589,0.3850902252577878,0.0,0.7840659070870825,False,short cycle (<6mo),,
ABWI100071006604W400,Mahihkan Battery 02-21,3,2025-03-01,16,harmonic,171.59407238345713,0.0656603019814073,1.0,0.4688831993953642,False,low R2 (0.47),,
ABWI100071506504W400,Mahihkan Battery 02-21,1,2022-05-01,13,harmonic,146.02420037619382,0.185991633891366,1.0,0.6898250964023668,True,,1018.6331342268452,132976.359006032
ABWI100071506504W400,Mahihkan Battery 02-21,2,2023-06-01,10,harmonic,144.37637119664623,0.5504472850405974,1.0,0.421776328914681,False,low R2 (0.42),,
ABWI100071506504W400,Mahihkan Battery 02-21,3,2024-04-01,8,exponential,102.9125000101128,7.394331980169359e-16,0.0,-5.551115123125783e-15,False,low R2 (-0.00),,
ABWI100071506504W400,Mahihkan Battery 02-21,4,2024-12-01,12,harmonic,130.41478584586062,0.1188006374983033,1.0,0.2607727853519662,False,low R2 (0.26),,
ABWI100071506504W400,Mahihkan Battery 02-21,5,2025-12-01,7,harmonic,104.48211004486228,0.2906820967836578,1.0,0.8060543950973574,True,,436.28786234897257,-54779.993313138366
ABWI100071506604W400,Mahihkan Battery 02-21,1,2024-05-01,5,exponential,1805.8310385331863,0.1822459300244942,0.0,0.8914048070534014,False,short cycle (<6mo),,
ABWI100071506604W400,Mahihkan Battery 02-21,2,2024-10-01,7,harmonic,1349.610951251472,0.1071666651770444,1.0,0.1452267166403408,False,low R2 (0.15),,
ABWI100071506604W400,Mahihkan Battery 02-21,3,2025-05-01,8,harmonic,1751.4735474669858,0.0327039834639262,1.0,0.0796091813312912,False,low R2 (0.08),,
ABWI100071506604W400,Mahihkan Battery 02-21,4,2026-01-01,6,exponential,1847.607555936151,0.1932369502473399,0.0,0.6323344445348473,True,,7216.713880416517,2209241.2652438325
ABWI100071606604W400,Mahihkan Battery 02-21,1,2023-08-01,5,harmonic,77.33999996318433,6.744322774162493e-19,1.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI100071606604W400,Mahihkan Battery 02-21,2,2024-01-01,12,harmonic,79.9989681793248,0.1256728611219952,1.0,0.1554992266235665,False,low R2 (0.16),,
ABWI100071606604W400,Mahihkan Battery 02-21,3,2025-01-01,18,harmonic,88.86643705421524,0.0034470562056726,1.0,0.0034465686510019,False,low R2 (0.00),,
ABWI100072106504W400,Mahihkan Battery 02-21,1,2023-01-01,6,exponential,30.440607281866555,0.5885377515166844,0.0,0.7006724306711172,True,,66.42435327428626,-177669.6154445591
ABWI100072106504W400,Mahihkan Battery 02-21,2,2023-07-01,6,harmonic,26.48773946196617,0.0533341388359536,1.0,0.0282171433172473,False,low R2 (0.03),,
ABWI100072106504W400,Mahihkan Battery 02-21,3,2024-01-01,18,exponential,24.94666666666669,1.1854383416236683e-16,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI100072106504W400,Mahihkan Battery 02-21,4,2025-07-01,12,exponential,38.18333333362299,1.0718744154732913e-18,0.0,0.0,False,low R2 (0.00),,
ABWI100072106604W400,Mahihkan Battery 02-21,1,2022-06-01,13,exponential,150.00833333333333,1.0238159061860856e-21,0.0,0.0,False,low R2 (0.00),,
ABWI100072106604W400,Mahihkan Battery 02-21,2,2023-07-01,4,harmonic,388.6665564728065,0.9507240596606026,1.0,0.906954717385118,False,short cycle (<6mo),,
ABWI100072106604W400,Mahihkan Battery 02-21,3,2023-11-01,12,harmonic,194.09499165661435,0.4115179310734401,1.0,0.7988917510466416,True,,927.2796401001816,105433.54237912023
ABWI100072106604W400,Mahihkan Battery 02-21,4,2024-11-01,13,harmonic,160.14093015651022,0.1044161542724885,1.0,0.5292300272663525,True,,1362.4740445072805,243916.47474408
ABWI100072106604W400,Mahihkan Battery 02-21,5,2025-12-01,7,harmonic,90.3764136484552,0.1436325817456954,1.0,0.3808435003983932,False,low R2 (0.38),,
ABWI100072206504W400,Mahihkan Battery 02-21,1,2022-10-01,33,harmonic,400.201009934983,0.0935385745740427,1.0,0.9236626777518586,True,,6177.09322182639,1706469.945060419
ABWI100072206504W400,Mahihkan Battery 02-21,2,2025-07-01,12,exponential,116.35833331316658,6.9864215061535885e-15,0.0,-1.5987211554602254e-14,False,low R2 (-0.00),,
